,sending_date;delivery_date;sending_location;delivery_location;delivery_type;mail_id;on_time;working_days;distance;vehicle_travel_time0,2021-05-20 19:34:00,2021-05-26 14:20:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Mielec 1,Przesyłka firmowa polecona zamiejscowa,002590077317950100222021-05-20 19:34:00,1,4,595 km,6 hr 27 min0,2021-05-20 19:34:00,2021-05-26 14:20:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Mielec 1,Przesyłka firmowa polecona zamiejscowa,002590077317950100222021-05-20 19:34:00,1,4,595 km,7 hr 3 min
46,2021-05-20 19:29:00,2021-05-25 09:55:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Świdnik k. Lublina 1,List polecony ekonomiczny,002590077317950106712021-05-20 19:29:00,1,3,636 km,6 hr 10 min
47,2021-05-20 19:29:00,2021-05-25 11:13:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Lublin 9,List polecony ekonomiczny,002590077317950106882021-05-20 19:29:00,1,3,617 km,5 hr 58 min
48,2021-05-20 19:29:00,2021-05-24 10:40:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Choszczno 1,List polecony ekonomiczny,002590077317950106952021-05-20 19:29:00,1,2,329 km,4 hr 31 min
49,2021-05-20 19:29:00,2021-05-25 11:12:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Puławy 1,List polecony ekonomiczny,002590077317950107012021-05-20 19:29:00,1,3,583 km,5 hr 45 min
50,2021-05-20 19:29:00,2021-05-24 10:20:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Jawor 1,List polecony ekonomiczny,002590077317950107252021-05-20 19:29:00,1,2,531 km,5 hr 44 min
52,2021-05-20 19:29:00,2021-05-25 14:26:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Ostrowiec Świętokrzyski 1,List polecony ekonomiczny,002590077317950107492021-05-20 19:29:00,1,3,582 km,6 hr 3 min
53,2021-05-20 19:29:00,2021-05-28 13:44:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Łódź 6,List polecony ekonomiczny,002590077317950107562021-05-20 19:29:00,0,6,356 km,3 hr 46 min
54,2021-05-20 19:29:00,2021-05-27 08:42:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Nysa 1,List polecony ekonomiczny,002590077317950107872021-05-20 19:29:00,0,5,603 km,6 hr 26 min
55,2021-05-20 19:29:00,2021-05-27 08:42:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Nysa 1,List polecony ekonomiczny,002590077317950107942021-05-20 19:29:00,0,5,603 km,6 hr 26 min
56,2021-05-20 19:29:00,2021-05-25 15:50:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Koszalin 2,List polecony ekonomiczny,002590077317950108002021-05-20 19:29:00,1,3,187 km,2 hr 54 min
57,2021-05-20 19:29:00,2021-05-24 08:27:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Konin 1,List polecony ekonomiczny,002590077317950108242021-05-20 19:29:00,1,2,319 km,3 hr 44 min
59,2021-05-20 19:29:00,2021-05-24 10:36:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Ostrów Wielkopolski 2,List polecony ekonomiczny,002590077317950108482021-05-20 19:29:00,1,2,386 km,4 hr 46 min
60,2021-05-20 19:29:00,2021-05-24 09:01:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Siedlce 2,List polecony ekonomiczny,002590077317950108552021-05-20 19:29:00,1,2,447 km,5 hr 8 min
62,2021-05-20 19:29:00,2021-05-24 10:45:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Pyrzyce,List polecony ekonomiczny,002590077317950108792021-05-20 19:29:00,1,2,382 km,4 hr 54 min
63,2021-05-20 19:29:00,2021-05-24 09:54:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Ostrów Mazowiecka 1,List polecony ekonomiczny,002590077317950108932021-05-20 19:29:00,1,2,359 km,3 hr 50 min
65,2021-05-20 19:29:00,2021-05-24 07:34:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Bielsk Podlaski 1,List polecony ekonomiczny,002590077317950109162021-05-20 19:29:00,1,2,463 km,5 hr 12 min
66,2021-05-20 19:29:00,2021-05-25 09:07:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Rybnik 1,List polecony ekonomiczny,002590077317950109232021-05-20 19:29:00,1,3,587 km,6 hr 19 min
67,2021-05-20 19:29:00,2021-05-25 12:33:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Skarżysko-Kamienna 2,List polecony ekonomiczny,002590077317950109472021-05-20 19:29:00,1,3,535 km,5 hr 19 min
68,2021-05-20 19:29:00,2021-05-24 10:39:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Płock 4,List polecony ekonomiczny,002590077317950109542021-05-20 19:29:00,1,2,297 km,3 hr 26 min
69,2021-05-20 19:29:00,2021-05-24 09:08:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Poznań 2,List polecony ekonomiczny,002590077317950109782021-05-20 19:29:00,1,2,340 km,3 hr 53 min
70,2021-05-20 19:30:00,2021-05-24 10:31:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Włocławek 14,List polecony ekonomiczny,002590077317950109852021-05-20 19:30:00,1,2,249 km,2 hr 41 min
71,2021-05-20 19:30:00,2021-05-24 10:56:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Bielsko-Biała 2,List polecony ekonomiczny,002590077317950110052021-05-20 19:30:00,1,2,612 km,6 hr 47 min
72,2021-05-20 19:30:00,2021-05-24 10:56:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",nie doszedl,List polecony ekonomiczny,002590077317950110122021-05-20 19:30:00,0,99,288 km,3 hr 41 min
73,2021-05-20 19:29:00,2021-05-25 09:47:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Katowice 1,List polecony ekonomiczny,002590077317950110292021-05-20 19:29:00,1,3,550 km,6 hr 7 min
74,2021-05-20 20:00:00,2021-05-21 10:33:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gdynia 2,List polecony ekonomiczny,002590077317950110432021-05-20 20:00:00,1,1,0,0
75,2021-05-20 20:00:00,2021-05-21 10:33:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gdynia 2,List polecony ekonomiczny,002590077317950110502021-05-20 20:00:00,1,1,0,0
76,2021-05-20 20:00:00,2021-05-21 11:46:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Pruszcz Gdański 1,List polecony priorytetowy,002590077317950110672021-05-20 20:00:00,1,1,44.4 km,39 min
77,2021-05-20 20:01:00,2021-05-24 16:39:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gliwice 22,List polecony ekonomiczny,002590077317950110812021-05-20 20:01:00,1,2,561 km,6 hr 1 min
78,2021-05-20 20:01:00,2021-05-24 12:46:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Pyskowice,List polecony ekonomiczny,002590077317950110982021-05-20 20:01:00,1,2,557 km,6 hr 2 min
80,2021-05-20 20:02:00,2021-05-21 11:00:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Puck,List polecony priorytetowy,002590077317950111112021-05-20 20:02:00,1,1,30.7 km,40 min
81,2021-05-20 20:02:00,2021-05-24 14:18:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Łódź 1,List polecony priorytetowy,002590077317950111352021-05-20 20:02:00,1,2,355 km,3 hr 45 min
83,2021-05-20 20:02:00,2021-05-21 11:58:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gdańsk 6,List polecony priorytetowy,002590077317950111592021-05-20 20:02:00,1,1,17.8 km,29 min
84,2021-05-20 20:02:00,2021-05-24 11:59:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gliwice 2,List polecony ekonomiczny,002590077317950111732021-05-20 20:02:00,1,2,562 km,5 hr 58 min
85,2021-05-21 17:12:00,2021-05-25 10:35:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",PP Zabrze S101,Przesyłka firmowa polecona zamiejscowa,002590077317950111972021-05-21 17:12:00,1,2,547 km,5 hr 55 min
86,2021-05-21 17:12:00,2021-05-25 09:07:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Tarnowskie Góry 1,Przesyłka firmowa polecona zamiejscowa,002590077317950112102021-05-21 17:12:00,1,2,528 km,5 hr 55 min
